Grade,LetterGrade
30.324870601406495,F
22.935875596617763,F
17.28954485576393,F
0.16505886397794045,F
76.8644392211866,B
38.65615910375294,F
21.084300487004192,F
84.80400945362535,B
49.72294897640941,F
67.87976391503932,C
29.431271197512043,F
8.615974553192773,F
90.79337410163666,A
96.09052098511094,A
49.10913754834405,F
34.65502293248042,F
48.89121459268062,F
76.55766721425078,B
19.787823726536313,F
9.377126823635717,F
79.34614801733991,B
56.930597920705395,D
50.147974946265386,F
37.101102207066816,F
66.9117453529193,C
50.582911974652646,F
92.97984588961788,A
38.36314083083787,F
69.53751053499727,C
28.916523238529514,F
45.22207579364509,F
61.768341720249694,D
65.5586731637277,D
21.375568703873903,F
34.11069628141692,F
7.985535436002156,F
91.75201409870071,A
70.537320104256,C
99.2498764850961,A
14.819980183671921,F
84.98550609812278,B
72.70842492972275,C
79.35805131821209,B
28.253759585333825,F
42.28211957522373,F
61.05005164842143,D
17.062119820684007,F
40.652556778897434,F
99.22167227529664,A
16.573705675245844,F
72.67239870232682,C
0.4328445272190895,F
84.86280134911647,B
93.0333903836217,A
65.54593228043576,D
38.20301779755496,F
50.736620578651625,F
76.11855670289516,B
17.03178696040211,F
81.9701940663375,B
99.78074971045493,A
63.11352394831111,D
17.164576416384225,F
14.001763041786763,F
1.0789732304351984,F
34.96579011582072,F
13.308562396828671,F
81.25839101891307,B
77.65775520518109,B
62.44796170481768,D
29.428187050065535,F
27.208646108854172,F
4.831597459233283,F
99.7809806960612,A
56.55516612559839,D
0.6659224675331199,F
65.47717349528708,D
41.33447145127794,F
73.42617599893174,C
69.44826577048923,C
82.61754475657274,B
6.320094862438275,F
78.13413173852749,B
23.86864318840951,F
52.134402609685345,F
58.86025492568283,D
44.29288837472356,F
93.78820493217805,A
46.0372955498641,F
3.4430724385434597,F
12.009814397021856,F
15.092885473546847,F
9.827919413100105,F
14.524579805979654,F
87.41444147055726,A
79.90273370118972,B
71.6838635981249,C
84.67689022791666,B
80.33193579157309,B
11.651663534337708,F
80.52792231791389,B
26.56649637452706,F
24.31120811466645,F
1.4905593297934838,F
59.09701447266118,D
90.75536655997601,A
7.106639337603138,F
84.44190013821812,B
42.16941956098521,F
66.06501546461519,C
76.03157843126499,B
84.85245595623869,B
48.36128932057399,F
22.21490726951241,F
43.17963708139543,F
45.592959193150826,F
24.713573829043835,F
93.3472432281155,A
6.825159113764123,F
29.582354743124593,F
8.221085180420895,F
98.9885723635856,A
26.434593042523968,F
27.494514587689757,F
1.4000576785137886,F
98.7372557404415,A
85.67736075942967,B
32.83730965508595,F
7.2079560117911505,F
85.9711323524392,B
18.51960814479554,F
99.11684125217835,A
7.161141364182666,F
47.27313686495085,F
68.91171332540512,C
3.091213152382599,F
14.151865357884596,F
10.69036417422251,F
85.74052262819914,B
18.09689969376268,F
64.1329014191739,D
56.1938916739042,D
56.3637869013286,D
69.11787744263317,C
20.999217789000834,F
64.94790589842734,D
40.123629801763514,F
73.85012391960956,C
18.729270697614155,F
80.3309740475924,B
17.352272169068993,F
4.832187855988734,F
4.042748700193699,F
66.5426135145282,C
92.96109162180244,A
14.608293763895952,F
71.94462978574585,C
3.857187611869506,F
77.02087161058869,B
70.76335957376571,C
88.80512140520668,A
70.73832018351055,C
50.84610566787495,F
25.719021389380316,F
2.945290177526194,F
37.59366655486694,F
13.450122558760336,F
89.03029449168335,A
67.88655971915722,C
70.79318828613205,C
50.68274943892727,F
72.59748856104979,C
16.4908988475131,F
5.87837951918071,F
13.580715796929155,F
59.136137824807975,D
89.50163090651564,A
23.36915021974273,F
0.45641960886199096,F
38.87104432361029,F
48.60198971040799,F
13.237519157504252,F
59.32470531955332,D
9.572711904861253,F
3.0242312486918888,F
92.48225702805185,A
89.6849313860963,A
49.81445842336058,F
96.94499486917907,A
40.60408684618213,F
38.65040457581279,F
47.181211122658894,F
9.041865741014965,F
42.873812958733495,F
30.660672112984745,F
44.29872603793727,F
63.67622420550515,D
19.664803520072084,F
57.90916562450036,D
90.77952515591424,A
51.09048574984476,F
85.28496217368009,B
72.53896801715717,C
97.52545285416511,A
71.97444129163777,C
43.64707760351786,F
70.12721841223896,C
13.26125443156505,F
63.6360527719497,D
83.85666861269696,B
43.44485116520218,F
35.5640177985315,F
70.26071233504753,C
63.18600839824483,D
92.55165711051802,A
63.74377724744522,D
13.477958845312221,F
84.54596936425317,B
51.511915904119455,F
57.013170721299545,D
9.142487030495584,F
80.20604671479755,B
23.248224513062034,F
83.00106617255341,B
94.80382349565599,A
29.50899073413987,F
27.750852049175034,F
30.20099102320547,F
50.70884341941396,F
54.90253029416655,F
35.47881760122602,F
93.37435572735629,A
45.802358339360694,F
16.073013129716827,F
4.41488846594893,F
33.381379784731514,F
56.87655171876147,D
23.672251809417975,F
28.940520389400305,F
17.251963373731794,F
36.027809421947744,F
21.207392588161678,F
20.776681459915093,F
62.90819944852291,D
37.598202730566,F
66.34013629367375,C
48.312413600214256,F
28.182157202019166,F
34.10907760018548,F
60.23356629695681,D
89.96065897430825,A
3.808678753398298,F
57.96553413636389,D
21.13355256069599,F
64.94860326709396,D
58.50536253991473,D
3.4556871540645906,F
91.47383378349622,A
28.77734673245157,F
55.04218836789258,F
67.71560461193701,C
82.36476368888297,B
90.8122727720932,A
84.64808130121095,B
4.991169551724994,F
35.791280761215695,F
43.355012832526064,F
50.243713450539595,F
79.79312805441712,B
60.57847860400939,D
81.97419968916391,B
93.4836573456111,A
56.72201421898863,D
18.60469070346422,F
14.340402890507898,F
11.694007040222987,F
65.91035796491843,D
12.972738963542085,F
12.485461409363264,F
12.470265034686756,F
27.45494851114397,F
35.42854408830881,F
1.239877836295522,F
90.8716956176923,A
23.444460017983936,F
46.92454741629396,F
45.23456736920166,F
70.0131042290979,C
25.347908324158297,F
87.63529349076627,A
2.188864679169489,F
75.0988147252634,C
66.07495441819489,C
23.61278005248645,F
0.35877227475253903,F
80.91423826822688,B
80.27910481158123,B
65.61701134731501,D
53.17554135512206,F
18.469925525140972,F
33.54096668810186,F
56.58302917486295,D
80.14827348438854,B
31.175308866538398,F
72.32640129882091,C
92.06826896760796,A
5.136672355962368,F
27.95257074110049,F
18.272934417630914,F
74.11700109481059,C
98.50117942738102,A
99.33023187495188,A
9.03766236975435,F
50.03996365375423,F
66.14160821010667,C
38.604224919564146,F
53.18710966924981,F
51.00683000051177,F
52.97270699770262,F
65.96948536660997,D
12.137650057589621,F
11.52826598938571,F
87.23724446107765,A
68.39245063531529,C
60.60966530350632,D
77.8524731578192,B
38.97655143368082,F
78.71372045563508,B
94.75639421025515,A
36.891529970484584,F
54.562773992219505,F
60.63601948564875,D
60.41269585611757,D
36.51355436638769,F
46.20158262754237,F
73.42551424675612,C
81.19565989134504,B
71.54268185761308,C
97.0021543947421,A
56.35512746783957,D
18.258220527566095,F
91.55878560381588,A
89.83394372805628,A
26.692352560716536,F
46.85020252953315,F
62.31974345421719,D
27.30710834648199,F
24.220693472381218,F
21.614329593613736,F
87.1399609800825,A
47.77472190654136,F
37.41676164469282,F
38.61516235889982,F
84.63499538025562,B
67.58254399588277,C
14.200366435720134,F
59.03327250943518,D
68.73044284365444,C
56.82516363402822,D
73.1739378133783,C
23.529129575780306,F
59.81470531772406,D
24.39494632126373,F
88.49924386132783,A
40.998191167542444,F
42.17568820930671,F
82.30815506880982,B
69.20932090310143,C
16.12767758164979,F
3.1486339378947736,F
86.81385546769201,A
71.23785446264802,C
93.55603148864343,A
60.472299400641674,D
83.97872260423225,B
46.91034101154546,F
93.32103484385077,A
60.291340673599066,D
88.30698456664538,A
75.10325694102977,C
61.271552277909144,D
97.27796115820371,A
83.82876783318773,B
22.83966376353048,F
93.05820225036942,A
63.00163132598823,D
51.40412866455451,F
37.89621582981467,F
20.91308710620252,F
82.31163624959198,B
40.78468074667746,F
63.48686130123908,D
92.91203392123415,A
59.01325498684589,D
34.983790232909186,F
81.73415328611502,B
5.256297392582465,F
18.170350581842676,F
48.29179737938964,F
78.55752491247848,B
14.462914348299893,F
18.21061653479318,F
18.623369804262957,F
62.848600194976015,D
16.927152436903505,F
34.51758749349568,F
3.0348697245603296,F
14.109812833362877,F
95.07740769871825,A
1.5532226593114373,F
77.58284922233001,B
80.76940334045366,B
73.31409852547094,C
15.496632471149907,F
54.39462773839671,F
0.5292285515362982,F
91.21777712510976,A
2.008573544658776,F
20.666023810842816,F
69.57031277372985,C
44.66810706882417,F
40.191544276993895,F
12.265922644854522,F
17.519655789042364,F
92.71250853042366,A
15.367356860115732,F
39.30369571519218,F
9.76074075649339,F
34.70150561979405,F
74.4130010077397,C
21.731115852320247,F
42.70234213444184,F
62.82064842449441,D
11.196481283166616,F
95.7546989917766,A
72.27305913152976,C
94.75483344946026,A
92.13174148885963,A
44.47680669800054,F
13.41161507487757,F
68.79962038726208,C
46.31270159261901,F
52.75190574932096,F
42.71006468187824,F
74.32456220776781,C
24.920348171487095,F
84.31336239578454,B
32.925258661659576,F
30.048991117652612,F
18.314654444473476,F
21.04700310718224,F
65.48503740885178,D
85.1244024267906,B
66.97569821954839,C
4.74056089060605,F
57.50315020280843,D
83.51343154504879,B
30.821691395299478,F
56.880473611698775,D
69.3406227065076,C
51.80576196141037,F
36.873220311117514,F
44.557951707101715,F
98.85433916037816,A
36.58803974401669,F
82.92418244315367,B
17.05242645063134,F
74.14116650039152,C
87.6777892821281,A
55.66594827979521,F
96.33080922974827,A
10.526152937110778,F
53.59981123877603,F
96.594903044084,A
75.29584640718534,C
6.188845642949259,F
91.13633529262121,A
39.05543066316389,F
46.762941113254776,F
36.69011658847968,F
13.151446889744534,F
63.85511289193955,D
80.13811320243411,B
57.54183248714775,D
38.015798587546456,F
65.65782737908408,D
57.658760718735024,D
75.4379738599297,C
8.126157155487023,F
79.85331083768342,B
80.27214700851262,B
51.01442683049219,F
67.69630143644791,C
86.67217321772704,A
74.26191447603902,C
98.24408531048049,A
22.43450711044892,F
48.21171606941039,F
18.53406292987607,F
3.7507476232954695,F
25.89153908797436,F
35.444764350052594,F
4.045938689580774,F
59.42768344651314,D
83.08078257701722,B
10.413756675280405,F
62.19635965811553,D
42.77269562945958,F
50.31003085889162,F
3.621680100452407,F
50.825633267616965,F
36.41914918924547,F
3.531310919157804,F
24.025510883083623,F
61.30864192143907,D
16.55858342512725,F
88.44103019798362,A
82.13154783057962,B
92.96928783757733,A
14.12761666573159,F
62.01998137821057,D
19.528392758870293,F
19.135341243243886,F
92.95976848387656,A
26.55438179870684,F
44.565346222062395,F
30.233642478118185,F
29.563299295472532,F
32.55990560938571,F
30.366815303402173,F
55.627589816510024,F
31.41427278820653,F
68.41409244362204,C
37.595232169387316,F
95.06425357733016,A
48.66961312343165,F
25.586251752926003,F
65.63852845748653,D
21.108447327522295,F
81.68875367006487,B
82.70891463347641,B
19.934233902235,F
72.10866214515703,C
2.89146818233208,F
9.443805204152634,F
58.44962703376005,D
56.078796931892164,D
48.992124374310805,F
16.17638503338036,F
58.92915534570676,D
30.935797427892453,F
57.74257007825769,D
85.60399467854594,B
85.30818029554581,B
40.05178583199432,F
49.431758172497766,F
27.6821852563932,F
31.520829441477925,F
48.260768197542056,F
34.027658339179425,F
93.49816349895369,A
1.4861429716218733,F
42.70493706148193,F
28.360797625314206,F
44.53215119344255,F
86.90341896441019,A
84.66997086078672,B
7.192452692535268,F
91.69568344503234,A
68.3475835564284,C
22.280756792279664,F
71.59583932493642,C
25.16355319445144,F
59.84712226590223,D
88.21915365191177,A
73.4529129598615,C
29.228906678255907,F
38.56641649760277,F
22.824201816467284,F
99.37486381401217,A
70.27273257487735,C
40.420129936955675,F
67.65802249670368,C
46.295060925944,F
31.501355218417558,F
70.68290335809438,C
48.52252132749448,F
73.22621589270068,C
62.870812635619856,D
67.87666730126102,C
82.74757894124821,B
73.6622303159799,C
95.51777871037832,A
0.40636611983302373,F
80.93572112098786,B
44.90477161856248,F
31.865416000441414,F
56.58047112945989,D
77.9084477390248,B
79.3190929616516,B
88.43802450362865,A
82.27766004756582,B
19.59116800842391,F
29.323923768630543,F
98.4499593243597,A
37.96620201486248,F
64.64618910618935,D
90.17431450803183,A
37.820531660799084,F
51.93991277592962,F
89.47296902769237,A
70.73319866180442,C
1.8844321857355961,F
64.96250296424927,D
66.19006466373776,C
81.01003350027062,B
41.50841097183869,F
6.697534751930656,F
18.86797772133908,F
52.12962370017694,F
47.48858747450415,F
52.62219836314676,F
8.53055391986668,F
89.32649486903301,A
81.40014948459482,B
97.64863626624066,A
14.746883893457706,F
64.06464348038455,D
36.77731018095899,F
18.196333169359235,F
53.461664605969204,F
66.26452308526905,C
9.673010955070893,F
93.34578279698222,A
87.88847735396446,A
89.45303156159366,A
75.64958967578373,C
24.638748210493645,F
97.77432612757721,A
24.202078436246076,F
62.389932026723635,D
52.74481987861005,F
69.12111327156566,C
64.09511852066339,D
35.96537186765985,F
4.879515113322341,F
79.79842157915046,B
86.61766998507913,A
65.95772119167539,D
25.050788870653797,F
99.57875574481007,A
21.17025910054744,F
93.3222349165021,A
90.8460354760622,A
91.05614063017133,A
26.312375681514645,F
9.786284583380189,F
43.99578550232267,F
23.022829977134663,F
63.52779468430999,D
24.697441195459604,F
4.020597658446389,F
22.886894587849905,F
42.98426418614636,F
68.22731911442261,C
32.55735513606641,F
75.7135162691612,C
33.43197641154819,F
7.684003450940214,F
96.56997951836327,A
62.12503680307806,D
95.18043983538706,A
49.73485607436443,F
44.014542483328036,F
17.821157232035556,F
63.47332405288276,D
75.6485693705974,C
33.578156285772884,F
97.70910261867202,A
31.434442391465613,F
23.3200931357765,F
4.637813252613698,F
49.82303430605073,F
87.3269387049582,A
80.78951111556859,B
97.0143466133411,A
5.575803704409976,F
40.6311579995286,F
89.93654031627946,A
88.00655865905401,A
7.829312318319282,F
3.4881364477634347,F
42.066407159520026,F
5.089529000669712,F
73.99542498970996,C
14.52969474780581,F
18.590728397871125,F
36.872288759707104,F
90.38864223396376,A
49.08458847774554,F
10.668846013086842,F
8.83057934042969,F
34.16189768153492,F
84.66886436771608,B
19.22668743386423,F
18.52096732372801,F
94.53847396028678,A
38.242077218867706,F
35.26775739284553,F
55.85424018376561,F
5.536985483698698,F
85.88673832903847,B
20.031258368832205,F
40.60311814589266,F
73.92168783922028,C
9.294323378206359,F
86.95535031945268,A
46.395724173896646,F
80.81146911725835,B
70.6112894965669,C
43.50957589509545,F
42.96338934327629,F
51.5998310634904,F
53.51973918152112,F
93.61054728346119,A
94.81302855214057,A
20.76641904251083,F
51.82627257930562,F
59.20739964939435,D
10.301735508289012,F
98.89899204510849,A
68.65551966111822,C
4.332861909087493,F
58.901299971730225,D
20.720874422491363,F
19.66366053112123,F
60.77362391527073,D
11.424843780176841,F
86.08803309358166,A
16.831764630449552,F
69.54327563066825,C
27.104529396251962,F
72.72134309816879,C
67.56264916720023,C
97.61571440434577,A
67.01183168202223,C
91.87948854314565,A
60.130044907809946,D
53.99148512702868,F
71.62100415508552,C
70.67691776957776,C
31.731045286287042,F
61.78311114898338,D
25.558075368785758,F
13.186765596341887,F
43.572224565126625,F
90.42266036301253,A
29.859258768841535,F
63.793841904647266,D
28.949063285946654,F
31.329335834818806,F
24.36648143898853,F
82.50559292305287,B
33.93273087605861,F
2.029715016409639,F
16.536399089241705,F
99.79600900729531,A
15.959063167297893,F
32.985396206484985,F
17.15370743387943,F
43.22235875865291,F
83.06845939908033,B
35.10447247057106,F
96.30047730576557,A
46.879289954880534,F
12.257049684747267,F
64.07749471398742,D
75.28540415095073,C
27.110664730829647,F
51.389827256345356,F
22.80749757826349,F
26.72542146523774,F
22.87601870469176,F
82.03644541076952,B
63.92144021311182,D
68.27346755882492,C
35.696047564328104,F
99.73776485567787,A
32.02514222806381,F
6.879696970626792,F
39.05660419627747,F
34.67844040971207,F
61.83788292587267,D
93.65361154266496,A
19.7038674395845,F
92.45475995729566,A
79.27598911804876,B
10.81755681679435,F
75.70082273149768,C
22.139757992211894,F
92.88999161466216,A
34.120818535538234,F
65.19425531352385,D
30.964398768493815,F
13.281846396083896,F
72.8526419979477,C
70.4989914888283,C
4.041950944536987,F
93.48343135294093,A
92.10850592248453,A
6.7870160961558295,F
56.57310319056381,D
12.155920952458022,F
85.56661333789869,B
6.577424107781027,F
13.941588413184325,F
7.828051112412071,F
45.10523732726329,F
80.77844542458242,B
72.26637002253489,C
90.8918280982773,A
86.7929349047655,A
44.39100963139193,F
51.9897866057721,F
87.78235930632069,A
79.14747919775013,B
88.44502098760172,A
44.18678348050689,F
29.897215292768053,F
10.451322807503727,F
49.18759011378838,F
18.05210116285406,F
52.82625922662597,F
46.85016920419135,F
74.14000739335822,C
94.35565313775106,A
5.598544500954194,F
83.61999589772687,B
87.04865529168741,A
2.1653728582222587,F
34.74611508711129,F
89.6196968123768,A
26.0502879704939,F
76.5444197115346,B
45.31847971900987,F
88.02040108309308,A
74.91583548477301,C
32.02232141314594,F
34.92748474178673,F
71.72281800269981,C
44.74037468356307,F
61.8463424624359,D
66.64426510815794,C
2.508585467438418,F
98.78939013210285,A
5.253441621818212,F
7.948815618437455,F
64.42670876293862,D
29.934853608076196,F
15.613887025406004,F
25.183912637840965,F
75.22930771207515,C
6.049386778569277,F
30.642451486644028,F
51.12292374961041,F
42.33218328773085,F
53.320447297471375,F
44.824110193307554,F
24.718989006188195,F
91.62978425473342,A
51.257584250463765,F
65.99695965291102,D
94.60415042477045,A
56.042658669131576,D
97.35340612118767,A
76.38550895770902,B
5.571792177476176,F
64.85750983304276,D
81.95918257987647,B
85.94951352281116,B
55.18155473830739,F
48.91182125541358,F
49.66164211677913,F
26.13847748428023,F
13.436455375198975,F
33.539676803401896,F
78.04470995225316,B
87.2903429689171,A
10.17183343245318,F
90.57393034297904,A
71.80355671236211,C
44.41390147918865,F
45.786146829179096,F
53.48349898707201,F
17.80879636569669,F
22.20285858476787,F
69.26037793821217,C
83.02170097261975,B
14.118463003780013,F
70.16390343663159,C
55.78169490787661,F
74.99229804961519,C
37.54874531099544,F
6.257653024135845,F
7.757589522134456,F
56.48164799726585,D
11.70502838528279,F
84.31450671494325,B
90.21226556821794,A
70.26721044128352,C
55.952392608165745,F
91.10482800288145,A
63.11678812774119,D
12.535469336044292,F
39.342012711282315,F
88.10310163070348,A
6.586761386343188,F
93.34931718397739,A
51.73602428556914,F
25.690520651186922,F
69.2472593601177,C
45.68032089093755,F
8.261365203666426,F
66.87464441217254,C
91.61324097042748,A
35.14218289044808,F
73.68645902880803,C
33.60145762933035,F
73.46679061533835,C
94.66589195577787,A
0.04386921295950197,F
23.62692568613066,F
34.32638728807817,F
54.1157381368239,F
95.05039125238439,A
80.226666870854,B
75.68768563151438,C
60.54183646576534,D
49.71643861423107,F
75.26309993010229,C
90.97741553017194,A
27.364605483878123,F
60.8626628013335,D
41.59102480753477,F
17.071811504946243,F
8.769323385117067,F
35.21135425669632,F
14.337770228994351,F
6.645516853778322,F
60.15171154914311,D
71.2170119790908,C
56.85415863171125,D
31.53424006961606,F
69.3016975288908,C
91.50367364397863,A
71.56482124528544,C
37.28283382823284,F
5.840233294128083,F
15.580635104893714,F
79.32307373612846,B
21.941312023508587,F
57.60921540772424,D
98.411224847156,A
49.38672277506444,F
77.66569109524565,B
4.735468851810376,F
72.30053462839186,C
38.516992883836295,F
72.5386544708141,C
87.86780612930201,A
87.02974134627209,A
5.757680339254955,F
53.281151850000185,F
62.1181642196496,D
90.31190039553442,A
25.37287461065667,F
32.664416347336115,F
91.66253223548912,A
13.442730649904334,F
85.90310082931526,B
73.16678277934076,C
37.30110198034894,F
76.86134271217206,B
29.915013833484462,F
70.96630528573588,C
70.2940744374358,C
18.79079595662726,F
41.49021404686444,F
19.687443232271605,F
92.97341963760233,A
16.6933724208732,F
34.34065272937528,F
40.44809765895481,F
44.79053947276783,F
14.775413088481903,F
26.087940563147892,F
1.016043882820239,F
88.2626586376418,A
89.93098138408935,A
31.4791128662685,F
34.74344914063284,F
84.94230463296499,B
41.522073512481015,F
33.05897427630061,F
15.340392972423611,F
43.14289586738098,F
46.14219463024245,F
53.56153524256098,F
28.22630031742346,F
59.69416970016162,D
98.55587581334831,A
99.08739788479504,A
24.759653162562255,F
35.39388176311644,F
28.108918683252604,F
22.34781827320136,F
8.188357667046354,F
66.70607270349235,C
35.75860255834152,F
58.675210586975744,D
35.631867040073715,F
41.451439544373784,F
60.51902093065969,D
57.50747676442266,D
20.636379258836392,F
69.47075357473304,C
65.38489395288522,D
78.2111372162121,B
43.666676997422535,F
60.18616049915809,D
21.30358699811322,F
68.469484106864,C
14.393523356100834,F
87.1289898483405,A
57.446022911955495,D
70.93367718212382,C
61.362484342857215,D
9.228118035929246,F
44.70550703957462,F
74.75769977773015,C
59.78682788515551,D
7.006296550924073,F
42.86459469948721,F
79.98524749840944,B
87.23983136395104,A
53.85895525309681,F
92.31353431705365,A
31.033947753334612,F
69.57321437378906,C
44.9544316522422,F
12.210269674693208,F
57.021577722920455,D
93.48125176293031,A
32.50321670592088,F
4.631931192788718,F
48.661297385662614,F
45.684903273079634,F
9.104515947125103,F
37.320849233278466,F
14.084502742365856,F
68.98660283962955,C
61.27076410206671,D
13.895844601036423,F
10.406065952595512,F
61.8438383097388,D
8.949010171178251,F
72.38225015564039,C
73.9849450284542,C
91.22247459888943,A
80.34287542749752,B
47.577871843174954,F
12.609235484919601,F
79.17924301357851,B
81.14130727936455,B
30.512950471246292,F
10.368514483299974,F
27.99056780248933,F
70.71851023911154,C
59.23468071302915,D
63.045034797568114,D
94.83473299777111,A
54.892491941614786,F
68.61624378721658,C
64.38734620314177,D
99.68636131526503,A
63.936203838939896,D
81.74362751404249,B
67.89188889591632,C
49.07556179855555,F
26.165196774046827,F
79.31094532604556,B
99.89865189310255,A
86.46005956360149,A
40.059611452952296,F
44.60863304463351,F
75.04142429199861,C
24.220069034187553,F
67.69767451643108,C
14.864029265998669,F
15.124408567770242,F
1.5447749462282778,F
97.27738491811292,A
60.03856388980048,D
18.68007586565493,F
21.713978804374314,F
21.677009554328595,F
91.84977614869666,A
41.290624364687666,F
40.21550522820373,F
30.09120246867497,F
19.54461177404546,F
90.75842605639633,A
69.06739819171067,C
99.63865489263051,A
84.55809650794379,B
14.700263772591581,F
23.363812069142263,F
99.8377165223379,A
96.43627931853487,A
99.80351575822178,A
93.80860229395294,A
7.5464841269484495,F
39.90328239947828,F
82.92148890703749,B
43.99935765256666,F
29.812702873687268,F
3.5759199819243914,F
54.12438156707287,F
68.19125329919277,C
36.96576638648688,F
27.87436093845247,F
38.91236835662071,F
75.03958660742586,C
46.800374354201566,F
69.57583004760585,C
84.73094504292844,B
98.05235909717258,A
21.20555222386564,F
86.03554865430512,A
10.77070065205441,F
81.48213120945869,B
75.98588882274537,C
99.81974919086932,A
84.21827236914777,B
7.945037856248849,F
22.798059359572378,F
62.213102948803304,D
25.456604396941152,F
90.11189100264787,A
80.26874415778646,B
86.50484619215493,A
0.22943847791914163,F
8.744530403101491,F
26.503899431309808,F
49.89802403812937,F
74.80706625435177,C
51.07871214964427,F
33.513068228809416,F
87.98343722155671,A
13.205175963444981,F
16.335323600142658,F
43.90969178992143,F
3.055984785065047,F
89.8099984924557,A
7.891999423920016,F
2.8556315454550174,F
63.9721168703673,D
66.13492509369267,C
33.89224084618729,F
9.015102434090016,F
11.77336113644053,F
38.89487607316926,F
52.922987050519566,F
5.959039763742857,F
92.00256132429546,A
85.28186725935353,B
76.37768466544483,B
79.04438990507518,B
99.92075256232884,A
55.143035844068635,F
82.9164150584486,B
90.08003807542937,A
11.730648672956633,F
6.51855591853171,F
12.76482938765997,F
48.06819433976459,F
62.858584350028536,D
80.06698664548918,B
16.37336063018634,F
32.79303346318008,F
99.90543697872684,A
25.605292725544594,F
77.37050251278485,B
18.178027492393902,F
4.871579228987888,F
65.24378279593893,D
57.71414789996949,D
62.80567986054828,D
53.81154993764968,F
12.471007696527781,F
0.4544893084832968,F
54.6731944846161,F
21.835500585232847,F
37.287701737471366,F
11.61556652269825,F
96.65853171132461,A
12.242479412596996,F
20.777567298782706,F
47.21806010501286,F
84.81625963030045,B
79.11586040100285,B
52.92776199007939,F
18.096376962005678,F
82.60277728292674,B
65.7931938378921,D
73.00424880381166,C
98.801918692127,A
68.99765620285066,C
39.354889620306324,F
89.858144808205,A
64.65138427036308,D
31.96132197729007,F
30.742305813159543,F
20.4115369778192,F
47.924347349064575,F
8.401217783191296,F
78.06839752374522,B
80.05042292680609,B
80.96686790918181,B
39.26785763452636,F
1.219111125429173,F
60.165930287593696,D
83.00901114372593,B
58.1758405880281,D
12.472671259212664,F
36.682975153785534,F
26.644709364307474,F
76.04566254662497,B
81.91154305715467,B
9.18746178490979,F
46.94964973632831,F
7.622799292999116,F
83.36188590941829,B
95.384898807592,A
51.11074326033454,F
5.915305855918129,F
51.19233993514749,F
79.27284566175507,B
97.62149452342143,A
77.94010111340302,B
19.545187875295923,F
67.7332765609613,C
31.78736651297006,F
77.35499494435207,B
82.65668325771476,B
84.0744795906632,B
37.422753896208185,F
11.641548728447603,F
3.808509375591318,F
87.98810967970809,A
18.7376904982946,F
6.769019753053584,F
72.45845365363031,C
27.979297124889946,F
22.962288257544984,F
97.70370980119343,A
85.52347759796574,B
52.42482423903976,F
43.73489139613095,F
4.5221289652097045,F
68.82835496281812,C
1.8807811973382216,F
33.33340468474787,F
80.52582071202652,B
78.0637171409645,B
44.482543357355375,F
40.952300736700366,F
38.635152244983985,F
52.90897999864504,F
28.122734067581945,F
27.414057630188637,F
29.54149975220962,F
57.39847888666081,D
0.2535284247924263,F
51.964410671423025,F
66.10177157232731,C
92.1613023980951,A
12.24772076673174,F
98.8766245202004,A
88.41254693479219,A
66.51988428608131,C
20.864800557822562,F
20.737575896815486,F
75.7605007276658,C
72.6867883742918,C
62.89528910713615,D
41.29138161349321,F
82.91169776654203,B
57.37239030068421,D
42.70339549213082,F
72.09694894444011,C
34.5730572955424,F
56.71439794749027,D
15.68591399078134,F
22.450521421345048,F
62.822492232433966,D
60.62210430608695,D
31.999247483634285,F
48.57010843818379,F
41.904418210191054,F
43.58373854084502,F
43.666661085660394,F
10.998790671288905,F
53.84610598179608,F
73.83202440303549,C
21.05114705930048,F
64.78457981078837,D
58.8504888746378,D
24.959008562973484,F
48.34779269436624,F
28.20285496415974,F
22.40329459279373,F
30.797383353447827,F
51.250498487389585,F
65.84205716507952,D
91.8445408155591,A
59.688049640635356,D
98.22094388019151,A
64.11373856910386,D
12.368889253773363,F
82.30645043914407,B
61.05165868335799,D
32.01876415602203,F
26.653616091382215,F
10.924647398718534,F
20.863011141492127,F
6.048476238105682,F
12.840772525525745,F
1.6330741084221168,F
37.96687448754229,F
51.900279054030484,F
44.727166736968,F
88.94113506633632,A
40.66465435945241,F
51.216319435974086,F
55.90742581369362,F
32.33982627332374,F
30.978972196058262,F
34.04049962541181,F
83.98161577470526,B
65.39551585033652,D
31.643988509336253,F
59.13960654256394,D
61.90446440572178,D
53.34506141988526,F
56.64471210277444,D
16.61962676740081,F
55.453034613432116,F
93.04963635052988,A
67.49208175266968,C
21.01140281043843,F
38.947937306930534,F
68.44922339110398,C
80.12153916002957,B
79.67482307486871,B
26.477465978978287,F
20.247051458154065,F
14.030906919882346,F
27.529223288977878,F
54.09793825251516,F
49.721977019663576,F
21.37870418657468,F
11.673488646321427,F
14.798336318527205,F
17.61688759614579,F
47.49430514432157,F
77.83933159151277,B
8.778254595150326,F
55.068495292891775,F
29.797472712264405,F
37.63807395848726,F
31.166600666611632,F
45.69542676394449,F
87.05607633822756,A
92.98481125252545,A
69.9968664555488,C
31.449083121228284,F
14.91176876910173,F
65.6407918249694,D
46.21013059719359,F
48.009014795308424,F
31.967231021343977,F
25.43346749311306,F
55.618722289624934,F
23.096460281356247,F
91.48240385408256,A
